device_type,iteration,particle,candidate,warmup_alpha,stable_alpha,drift_alpha,anchor_strength,confirmation_windows,stable_batch_size,threshold_ceiling,objective,feasible,stable_fpr,controlled_drift_fpr,worst_client_stable_fpr,worst_client_controlled_drift_fpr,detection_rate,worst_group_detection,mean_group_shortfall,maximum_group_shortfall
network-device,1,1,pso,0.5808222947424302,1.6159681560802674e-05,0.024045630376338722,0.39201776523537313,60,26,1.3775378600367774,1000107.3956521447,False,0.006944444444444444,0.3333333333333333,0.013888888888888888,0.5555555555555556,0.8333333333333334,0.0,0.14219082067465413,0.99
network-device,1,2,pso,0.4084257884751855,0.00024008813502391524,0.11126764256466541,0.5342703126834151,36,105,1.0331033735222246,1000108.3548292688,False,0.19444444444444445,0.006944444444444444,0.3472222222222222,0.013888888888888888,0.8078231292517006,0.0,0.15690440850602116,0.99
network-device,1,3,pso,0.36135914869186986,0.0012191055020968078,0.01238571212700334,0.10778253884336811,30,53,1.1510110765516337,1000106.2567632558,False,0.006944444444444444,0.020833333333333332,0.013888888888888888,0.041666666666666664,0.8333333333333334,0.0,0.14219082067465413,0.99
network-device,1,4,pso,0.4901505145512218,1.0449263086840793e-05,0.01791309065009684,0.4010614400587694,35,72,1.4085671997428766,1000107.5027123922,False,0.006944444444444444,0.1875,0.013888888888888888,0.3611111111111111,0.8129251700680272,0.0,0.15403383968050208,0.99
network-device,1,5,pso,0.058115317486292395,0.0009562611018070391,0.0819008392212517,0.5450010087412485,43,127,1.2983611082440105,1000108.396645177,False,0.5069444444444444,0.08333333333333333,0.5555555555555556,0.1527777777777778,0.8622448979591837,0.0,0.11862848177353953,0.99
network-device,1,6,pso,0.35190594585931856,1.3071140416453493e-05,0.02304857829589741,0.14516018724181645,39,66,1.1156797434393004,1000107.0067632559,False,0.006944444444444444,0.22916666666666666,0.013888888888888888,0.375,0.8333333333333334,0.0,0.14219082067465413,0.99
network-device,1,7,pso,0.17549982124045943,2.270396469630383e-05,0.04273927259998446,0.5762113885821042,37,66,1.2904396387523938,1000107.625200332,False,0.2013888888888889,0.006944444444444444,0.3611111111111111,0.013888888888888888,0.8367346938775511,0.0,0.14122963022393384,0.99
network-device,1,8,pso,0.0977169362010626,0.0003599514447477572,0.01663765550288457,0.10491080026225258,36,31,1.4066129038787425,1000107.9269673894,False,0.19444444444444445,0.006944444444444444,0.3472222222222222,0.013888888888888888,0.8248299319727891,0.0,0.1483641777207246,0.99
network-device,2,1,pso,0.5214428282524903,2.4326794335888553e-05,0.010171402648461158,0.1301796567449872,59,41,1.3460437756495465,1000105.9086077334,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8418367346938775,0.0,0.13634732473969477,0.99
network-device,2,2,pso,0.3392207529379111,0.0005490396801989922,0.032568052928833864,0.16337715769067698,29,66,1.1455069735926655,1000106.7706521448,False,0.006944444444444444,0.16666666666666666,0.013888888888888888,0.2638888888888889,0.8333333333333334,0.0,0.14219082067465413,0.99
network-device,2,3,pso,0.33091788604018035,0.001211131434866164,0.015040196375060601,0.11688511149593836,33,48,1.1445495048189078,1000106.853985478,False,0.006944444444444444,0.1875,0.013888888888888888,0.3055555555555556,0.8333333333333334,0.0,0.14219082067465413,0.99
network-device,2,4,pso,0.3879817737144246,5.946633220786852e-05,0.01458951504528718,0.05,31,46,1.2072897982946997,1000105.9086077334,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8418367346938775,0.0,0.13634732473969477,0.99
network-device,2,5,pso,0.7500000000000001,0.0010460194380555858,0.06808955525701618,0.31081191392024865,39,124,1.2724596357061488,1000105.9086077334,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8418367346938775,0.0,0.13634732473969477,0.99
network-device,2,6,pso,0.2952162970230296,0.0015649852011630216,0.025858684723933677,0.080136401237441,29,60,1.1363106388867485,1000106.8262077003,False,0.006944444444444444,0.19444444444444445,0.013888888888888888,0.2638888888888889,0.8333333333333334,0.0,0.14219082067465413,0.99
network-device,2,7,pso,0.230440171994701,0.0045325209567797595,0.04369790019432953,0.3271838231841696,34,61,1.1822210626917222,1000108.2437181576,False,0.18055555555555555,0.006944444444444444,0.3194444444444444,0.013888888888888888,0.8078231292517006,0.0,0.15690440850602116,0.99
network-device,2,8,pso,0.24389097992954573,0.0008441042717947178,0.010796982318167,0.09430542744842438,34,45,1.0071296049836065,1000106.938162602,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8078231292517006,0.0,0.15690440850602116,0.99
network-device,3,1,pso,0.48352740414592704,3.2392266968641534e-05,0.01,0.05,58,52,1.323997916578485,1000105.9086077334,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8418367346938775,0.0,0.13634732473969477,0.99
network-device,3,2,pso,0.4185308791128399,0.00024762135165609704,0.01,0.05,53,16,1.4980293195491567,1000105.9086077334,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8418367346938775,0.0,0.13634732473969477,0.99
network-device,3,3,pso,0.4594475165866773,0.0001937335069197158,0.010947661493492284,0.1271903887945255,40,44,1.2567109131791117,1000105.9086077334,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8418367346938775,0.0,0.13634732473969477,0.99
network-device,3,4,pso,0.48529470306182354,5.686690263067276e-05,0.01,0.05,33,22,1.2470674792803238,1000105.9086077334,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8418367346938775,0.0,0.13634732473969477,0.99
network-device,3,5,pso,0.7500000000000001,0.0004854207967610909,0.04314569976501808,0.09208756297066314,48,35,1.3232399085499547,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,3,6,pso,0.30738342285675874,0.004999999999999999,0.01,0.0886019838349207,56,36,1.188815447267293,1000107.3400965892,False,0.006944444444444444,0.3194444444444444,0.013888888888888888,0.5277777777777778,0.8333333333333334,0.0,0.14219082067465413,0.99
network-device,3,7,pso,0.383582106659371,1e-05,0.02788647514443347,0.15491245828292044,36,34,1.4633324924421973,1000106.3123188115,False,0.006944444444444444,0.034722222222222224,0.013888888888888888,0.06944444444444445,0.8333333333333334,0.0,0.14219082067465413,0.99
network-device,3,8,pso,0.6614590123480635,1.0406258353418858e-05,0.01,0.09258750029256806,50,52,1.1843307336165936,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,4,1,pso,0.7500000000000001,0.0016215296660731379,0.011098053010406105,0.06882293668469117,56,34,1.3105201527492993,1000105.9086077334,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8418367346938775,0.0,0.13634732473969477,0.99
network-device,4,2,pso,0.7500000000000001,0.00017133385229505167,0.01,0.05,63,16,1.5418265482771512,1000106.1531511751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8350340136054422,0.0,0.1412313908500927,0.99
network-device,4,3,pso,0.7500000000000001,0.00011183623475225704,0.01448044760272978,0.10754011625413352,51,33,1.4178607650336281,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,4,4,pso,0.7500000000000001,7.082628435377478e-05,0.01529975309466717,0.05,39,30,1.3320891693982255,1000106.1531511751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8350340136054422,0.0,0.1412313908500927,0.99
network-device,4,5,pso,0.7500000000000001,0.00028361122476877094,0.03134999174041696,0.05,55,16,1.358786099540619,1000106.1531511751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8350340136054422,0.0,0.1412313908500927,0.99
network-device,4,6,pso,0.6131939464038862,0.001575967340246395,0.032760353514593915,0.0866485888491039,59,50,1.29427227599441,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,4,7,pso,0.6836054224935878,1e-05,0.021979443353149292,0.05,40,17,1.5523439599197166,1000105.9086077334,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8418367346938775,0.0,0.13634732473969477,0.99
network-device,4,8,pso,0.7500000000000001,1e-05,0.01,0.09080559673808716,59,42,1.4885089755599594,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,5,1,pso,0.7500000000000001,5.182409736433908e-05,0.0731620616148444,0.1789576755412322,56,31,1.361175834676648,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,5,2,pso,0.7500000000000001,0.0005954909092262938,0.012764086965276058,0.05,55,16,1.2911534407426801,1000106.1531511751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8350340136054422,0.0,0.1412313908500927,0.99
network-device,5,3,pso,0.7500000000000001,0.00023062356393461347,0.02541943810233169,0.08579552503492548,55,27,1.4797933817855906,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,5,4,pso,0.6187450043497315,0.000612211388259542,0.07486799137674474,0.05,35,44,1.3756751485417837,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,5,5,pso,0.7500000000000001,0.00027802666980313197,0.0321985098763316,0.05,50,16,1.3706483935023426,1000106.1531511751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8350340136054422,0.0,0.1412313908500927,0.99
network-device,5,6,pso,0.7500000000000001,0.00014922330694824965,0.11236436267203717,0.08892028138396228,46,54,1.4026405853556962,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,5,7,pso,0.7500000000000001,0.0001490857886663049,0.019641626480907913,0.05,46,16,1.4290751748140496,1000106.1531511751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8350340136054422,0.0,0.1412313908500927,0.99
network-device,5,8,pso,0.7500000000000001,0.0002820777781919079,0.06853963745232572,0.09173216647057023,52,35,1.1455286631424513,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,6,1,pso,0.7500000000000001,1.0727221098737792e-05,0.24891456200727993,0.21942035511852237,45,35,1.3537511998589906,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,6,2,pso,0.7500000000000001,0.0009392635550309264,0.08524387721035219,0.05,39,20,1.3191099373924444,1000106.2012077003,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8333333333333334,0.0,0.14219082067465413,0.99
network-device,6,3,pso,0.7500000000000001,0.0003734363551590172,0.05481978525879839,0.08822685156601871,51,40,1.4225754366592545,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,6,4,pso,0.6736676864094188,0.002264167610646079,0.11375901450617608,0.05,35,44,1.3534178418051144,1000105.9086077334,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8418367346938775,0.0,0.13634732473969477,0.99
network-device,6,5,pso,0.7500000000000001,0.0005289809549366046,0.05225632064306811,0.131647465547511,45,36,1.281523264788438,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,6,6,pso,0.7500000000000001,0.00046721438526956715,0.021787472279965296,0.09097889024057518,46,43,1.2872335727836584,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,6,7,pso,0.7500000000000001,0.00037807883031384134,0.055753998680605356,0.05,46,17,1.3106254518675085,1000106.2012077003,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8333333333333334,0.0,0.14219082067465413,0.99
network-device,6,8,pso,0.7500000000000001,0.00011364311201379109,0.033542496948065104,0.09391963201975406,45,53,1.1482607420804625,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,7,1,pso,0.7500000000000001,0.002143926783629265,0.015878870315936277,0.13689486582811047,47,33,1.328819975396664,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,7,2,pso,0.6593610426872698,0.00023596173386355253,0.15329020803287716,0.07132301543488695,30,40,1.3546304713982913,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,7,3,pso,0.7500000000000001,0.0005883440846157157,0.027053360105187076,0.09890339495639133,46,40,1.2789523124145474,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,7,4,pso,0.7500000000000001,0.0005011744791790269,0.08818002879391271,0.09407238600149799,53,42,1.2935108923685972,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,7,5,pso,0.7500000000000001,0.0006683847248143883,0.05798261297494639,0.16416402025314283,48,48,1.2492215038752392,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,7,6,pso,0.7074811382773577,0.004999999999999999,0.02332752971658246,0.08975437425630106,54,27,1.230123546829014,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,7,7,pso,0.7500000000000001,9.693339051748439e-05,0.046187836780259714,0.1020919154576442,40,40,1.49801114357736,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,7,8,pso,0.7500000000000001,0.00017402310071115777,0.01,0.09216613269294172,45,39,1.198831358564908,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,8,1,pso,0.7500000000000001,0.004999999999999999,0.0651787696829637,0.07049932459026828,56,32,1.3137758077353678,1000105.9086077334,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8418367346938775,0.0,0.13634732473969477,0.99
network-device,8,2,pso,0.7165336457458601,0.00012891864400077393,0.136013347104746,0.09820224251688803,43,49,1.3762319904553115,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,8,3,pso,0.7500000000000001,0.0002257438127716648,0.013044410299875407,0.1156394063392847,50,35,1.3869731612513512,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,8,4,pso,0.6709370810500644,0.00018254256015579894,0.041663128733140466,0.0999040741119977,51,42,1.3819816725593885,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,8,5,pso,0.7500000000000001,0.00044732181893970737,0.043531819010113236,0.05,51,36,1.3145158448513112,1000106.2012077003,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8333333333333334,0.0,0.14219082067465413,0.99
network-device,8,6,pso,0.6284623520858227,0.0010145192345222267,0.03744743624357153,0.08509363387068342,57,60,1.3857264541507528,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,8,7,pso,0.7500000000000001,6.452889818286824e-05,0.038251753114834315,0.13526393706482498,47,51,1.5309232143459777,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,8,8,pso,0.7254993744831816,0.00038580905014006303,0.01,0.09099288984344467,51,33,1.2565465073951987,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,9,1,pso,0.7500000000000001,1.431692060454793e-05,0.13652049823723933,0.11282622989685505,57,32,1.3165998280326605,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,9,2,pso,0.7500000000000001,0.00031838905802276723,0.03489435173849938,0.07855075224369028,42,37,1.341024977347761,1000105.9086077334,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8418367346938775,0.0,0.13634732473969477,0.99
network-device,9,3,pso,0.7500000000000001,0.00017969751022219995,0.048950839869770585,0.12068607845717073,53,30,1.445183376773227,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,9,4,pso,0.6183768185041351,0.00039265719747494225,0.028913104385541673,0.08844292437322995,26,38,1.4027288303568768,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,9,5,pso,0.7500000000000001,0.00036138709333471747,0.03511655453163286,0.05,50,26,1.382952850133,1000106.1531511751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8350340136054422,0.0,0.1412313908500927,0.99
network-device,9,6,pso,0.7282800753167978,0.0002783099441660369,0.061644166034869136,0.08494048241671628,55,75,1.4480646221055593,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,9,7,pso,0.7500000000000001,0.0006165098598640363,0.04882179660322377,0.12273419585666046,52,34,1.349162947025489,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,9,8,pso,0.6429462098607283,0.0004945810948400842,0.02672357845086371,0.09137077791490779,51,50,1.2943291148083806,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,10,1,pso,0.7500000000000001,1.6927241281067363e-05,0.08550913301695465,0.15753065171803207,57,33,1.3818000375746746,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,10,2,pso,0.6754848534307639,0.0008820779215988063,0.06631865123503414,0.06322970651894623,38,29,1.3014240585011516,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,10,3,pso,0.7500000000000001,0.00026816496588747915,0.08154614323701713,0.09911259744711193,52,34,1.4267110925430209,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,10,4,pso,0.6261002028117075,0.00085221550336616,0.07367583272101846,0.05789347858644399,19,36,1.3731109047337564,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,10,5,pso,0.7500000000000001,0.0004234363994490064,0.035210782553293136,0.05,48,31,1.2838888671149618,1000106.1531511751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8350340136054422,0.0,0.1412313908500927,0.99
network-device,10,6,pso,0.7500000000000001,0.001069360354693301,0.03577127131443071,0.09513021185256287,54,65,1.196451169994255,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,10,7,pso,0.7500000000000001,0.000620225463121268,0.051207540039989036,0.09100190882396661,40,25,1.3732860468163803,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
network-device,10,8,pso,0.6430406813780947,0.0005583119069042487,0.039448161156955285,0.0934231000011588,48,55,1.228674861603792,1000105.3154363751,False,0.006944444444444444,0.006944444444444444,0.013888888888888888,0.013888888888888888,0.8622448979591837,0.0,0.12450430573384681,0.99
